-41.5692193816531	192	347.783651160273
-20.7846096908265	192	353.821609304817
-10.3923048454133	198	356.995508401117
0	192	0
10.3923048454133	198	3.00449159888308
20.7846096908265	192	6.17839069518269
41.5692193816531	192	12.2163488397273
-83.1384387633061	180	335.208719102855
-72.7461339178928	186	338.639122174943
-62.3538290724796	180	340.893394649131
-51.9615242270663	186	344.391601396921
-41.5692193816531	180	346.996088057177
-31.1769145362398	186	350.484661801643
-20.7846096908265	180	353.413224446371
-10.3923048454133	186	356.80206040095
0	180	0
10.3923048454133	186	3.19793959904965
20.7846096908265	180	6.58677555362946
31.1769145362398	186	9.51533819835655
41.5692193816531	180	13.0039119428228
51.9615242270663	186	15.6083986030791
62.3538290724796	180	19.1066053508691
72.7461339178928	186	21.3608778250574
83.1384387633061	180	24.7912808971449
-103.923048454133	168	328.259496955267
-93.5307436087194	174	331.740503044733
-83.1384387633061	168	333.670496508315
-72.7461339178928	174	337.311110694385
-62.3538290724796	168	339.637403451781
-51.9615242270663	174	343.372825808117
-41.5692193816531	168	346.102113751986
-31.1769145362398	174	349.841670213758
-20.7846096908265	168	352.947322972739
-10.3923048454133	174	356.582018908088
0	168	0
10.3923048454133	174	3.41798109191209
20.7846096908265	168	7.05267702726152
31.1769145362398	174	10.158329786242
41.5692193816531	168	13.897886248014
51.9615242270663	174	16.6271741918832
62.3538290724796	168	20.3625965482187
72.7461339178928	174	22.6888893056155
83.1384387633061	168	26.3295034916849
93.5307436087194	174	28.2594969552665
103.923048454133	168	31.7405030447335
-124.707658144959	156	321.360877825057
-114.315353299546	162	324.791280897145
-103.923048454133	156	326.329503491685
-93.5307436087194	162	330
-83.1384387633061	156	331.945119084504
-72.7461339178928	162	335.817525644444
-62.3538290724796	156	338.213210701738
-51.9615242270663	162	342.216348839727
-41.5692193816531	156	345.079137917658
-31.1769145362398	162	349.106605350869
-20.7846096908265	156	352.410910531025
-10.3923048454133	162	356.329503491685
0	156	0
10.3923048454133	162	3.67049650831511
20.7846096908265	156	7.58908946897494
31.1769145362398	162	10.8933946491309
41.5692193816531	156	14.9208620823422
51.9615242270663	162	17.7836511602727
62.3538290724796	156	21.7867892982618
72.7461339178928	162	24.1824743555564
83.1384387633061	156	28.0548809154962
93.5307436087194	162	30
103.923048454133	156	33.6704965083151
114.315353299546	162	35.2087191028551
124.707658144959	156	38.6391221749426
-124.707658144959	144	319.106605350869
-114.315353299546	150	322.688889305615
-103.923048454133	144	324.182474355556
-93.5307436087194	150	328.054880915496
-83.1384387633061	144	330
-72.7461339178928	150	334.127810304513
-62.3538290724796	144	336.586775553629
-51.9615242270663	150	340.893394649131
-41.5692193816531	144	343.897886248014
-31.1769145362398	150	348.258469004109
-20.7846096908265	144	351.786789298262
-10.3923048454133	150	356.03676503255
0	144	0
10.3923048454133	150	3.96323496744979
20.7846096908265	144	8.21321070173819
31.1769145362398	150	11.7415309958908
41.5692193816531	144	16.102113751986
51.9615242270663	150	19.1066053508691
62.3538290724796	144	23.4132244463705
72.7461339178928	150	25.8721896954873
83.1384387633061	144	30
93.5307436087194	150	31.9451190845038
103.923048454133	144	35.8175256444436
114.315353299546	150	37.3111106943845
124.707658144959	144	40.8933946491309
-145.492267835786	132	312.216348839727
-135.099962990372	138	315.608398603079
-124.707658144959	132	316.627174191883
-114.315353299546	138	320.362596548219
-103.923048454133	132	321.786789298262
-93.5307436087194	138	325.872189695487
-83.1384387633061	132	327.795772496028
-72.7461339178928	138	332.204227503972
-62.3538290724796	132	334.715003953948
-51.9615242270663	138	339.366998916677
-41.5692193816531	132	342.51982979724
-31.1769145362398	138	347.269472211602
-20.7846096908265	132	351.051724435373
-10.3923048454133	138	355.693380904499
0	132	0
10.3923048454133	138	4.30661909550144
20.7846096908265	132	8.94827556462708
31.1769145362398	138	12.7305277883983
41.5692193816531	132	17.4801702027604
51.9615242270663	138	20.6330010833228
62.3538290724796	132	25.2849960460518
72.7461339178928	138	27.795772496028
83.1384387633061	132	32.204227503972
93.5307436087194	138	34.1278103045127
103.923048454133	132	38.2132107017382
114.315353299546	138	39.6374034517813
124.707658144959	132	43.3728258081168
135.099962990372	138	44.3916013969209
145.492267835786	132	47.7836511602727
-145.492267835786	120	309.515338198357
-135.099962990372	126	313.003911942823
-124.707658144959	120	313.897886248014
-114.315353299546	126	317.783651160273
-103.923048454133	120	319.106605350869
-93.5307436087194	126	323.413224446371
-83.1384387633061	120	325.284996046052
-72.7461339178928	126	330
-62.3538290724796	120	332.542923904062
-51.9615242270663	126	337.589089468975
-41.5692193816531	120	340.893394649131
-31.1769145362398	126	346.102113751986
-20.7846096908265	120	350.173570184168
-10.3923048454133	126	355.284996046052
0	120	0
10.3923048454133	126	4.71500395394821
20.7846096908265	120	9.82642981583228
31.1769145362398	126	13.897886248014
41.5692193816531	120	19.1066053508691
51.9615242270663	126	22.4109105310251
62.3538290724796	120	27.4570760959383
72.7461339178928	126	30
83.1384387633061	120	34.7150039539482
93.5307436087194	126	36.5867755536295
103.923048454133	120	40.8933946491309
114.315353299546	126	42.2163488397273
124.707658144959	120	46.102113751986
135.099962990372	126	46.9960880571772
145.492267835786	120	50.4846618016434
-166.276877526612	108	303.004491598883
-155.884572681199	114	306.178390695183
-145.492267835786	108	306.586775553629
-135.099962990372	114	310.158329786242
-124.707658144959	108	310.893394649131
-114.315353299546	114	314.920862082342
-103.923048454133	108	316.102113751986
-93.5307436087194	114	320.633001083323
-83.1384387633061	108	322.410910531025
-72.7461339178928	114	327.457076095938
-62.3538290724796	108	330
-51.9615242270663	114	335.496366544655
-41.5692193816531	108	338.948275564627
-31.1769145362398	114	344.704655698595
-20.7846096908265	108	349.106605350869
-10.3923048454133	114	354.791280897145
0	108	0
10.3923048454133	114	5.20871910285511
20.7846096908265	108	10.8933946491309
31.1769145362398	114	15.2953443014047
41.5692193816531	108	21.0517244353729
51.9615242270663	114	24.5036334553454
62.3538290724796	108	30
72.7461339178928	114	32.5429239040617
83.1384387633061	108	37.5890894689749
93.5307436087194	114	39.3669989166772
103.923048454133	108	43.897886248014
114.315353299546	114	45.0791379176578
124.707658144959	108	49.1066053508691
135.099962990372	114	49.841670213758
145.492267835786	108	53.4132244463705
155.884572681199	114	53.8216093048173
166.276877526612	108	56.9955084011169
-166.276877526612	96	300
-155.884572681199	102	303.19793959905
-145.492267835786	96	303.417981091912
-135.099962990372	102	307.052677027261
-124.707658144959	96	307.589089468975
-114.315353299546	102	311.741530995891
-103.923048454133	96	312.730527788398
-93.5307436087194	102	317.48017020276
-83.1384387633061	96	319.106605350869
-72.7461339178928	102	324.503633455345
-62.3538290724796	96	326.995508401117
-51.9615242270663	102	333.004491598883
-41.5692193816531	96	336.586775553629
-31.1769145362398	102	343.003911942823
-20.7846096908265	96	347.783651160273
-10.3923048454133	102	354.182474355556
0	96	0
10.3923048454133	102	5.81752564444358
20.7846096908265	96	12.2163488397273
31.1769145362398	102	16.9960880571772
41.5692193816531	96	23.4132244463705
51.9615242270663	102	26.9955084011169
62.3538290724796	96	33.0044915988831
72.7461339178928	102	35.4963665446546
83.1384387633061	96	40.8933946491309
93.5307436087194	102	42.5198297972396
103.923048454133	96	47.2694722116017
114.315353299546	102	48.2584690041092
124.707658144959	96	52.4109105310251
135.099962990372	102	52.9473229727385
145.492267835786	96	56.5820189080879
155.884572681199	102	56.8020604009504
166.276877526612	96	60
-176.669182372025	90	296.995508401117
-166.276877526612	84	296.80206040095
-155.884572681199	90	300
-145.492267835786	84	300
-135.099962990372	90	303.670496508315
-124.707658144959	84	303.96323496745
-114.315353299546	90	308.213210701738
-103.923048454133	84	308.948275564627
-93.5307436087194	90	313.897886248014
-83.1384387633061	84	315.295344301405
-72.7461339178928	90	321.051724435373
-62.3538290724796	84	323.413224446371
